start_gameboard,end_gameboard,exit_criteria,periodicity,rows,cols,max_height,max_width,runs
"5,9,0x883d","10,13,0x100802107c030000802008000",spaceship,2,5,5,11,10,14
"5,9,0x8841","6,15,0x186000",stable,0,5,5,6,6,2
"5,9,0x8842","6,36,0x0",extinct,0,5,5,6,6,5
"5,9,0x8843","6,8,0x314c14300",spaceship,2,5,5,7,6,6
"5,9,0x8881","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8884","6,14,0x30c000",stable,0,5,5,6,6,3
"5,9,0x8885","6,36,0x0",extinct,0,5,5,6,6,3
"5,9,0x8888","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8889","6,14,0x30c000",stable,0,5,5,6,6,3
"5,9,0x8890","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8891","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8898","7,42,0x0",extinct,0,5,5,6,7,6
"5,9,0x8899","7,42,0x0",extinct,0,5,5,6,7,4
"5,9,0x88a1","6,15,0x186000",stable,0,5,5,6,6,4
"5,9,0x8901","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x8904","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8905","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8908","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x8909","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x890c","6,19,0x18600",stable,0,5,5,6,6,3
"5,9,0x890d","6,19,0x18600",stable,0,5,5,6,6,4
"5,9,0x8910","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8911","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8914","7,23,0x60c00",stable,0,5,5,6,7,3
"5,9,0x8915","7,16,0x3090c00",stable,0,5,5,6,7,5
"5,9,0x8921","6,15,0x186000",stable,0,5,5,6,6,2
"5,9,0x8924","6,9,0x428a100",stable,0,5,5,6,6,4
"5,9,0x8925","6,15,0x18a100",stable,0,5,5,6,6,2
"5,9,0x8a01","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8a04","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8a05","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8a08","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8a09","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8a0c","7,23,0x60c00",stable,0,5,5,6,7,3
"5,9,0x8a0d","7,16,0x3090c00",stable,0,5,5,6,7,5
"5,9,0x8a10","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8a11","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x8a14","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8a15","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x8a18","7,22,0xc1800",stable,0,5,5,6,7,2
"5,9,0x8a19","7,22,0xc1800",stable,0,5,5,6,7,2
"5,9,0x8a1c","8,33,0x40506000",spaceship,4,5,5,8,8,6
"5,9,0x8a1d","8,34,0x20c06000",spaceship,4,5,5,8,8,7
"5,9,0x8a21","7,18,0xc18000",stable,0,5,5,6,7,2
"5,9,0x8a24","7,18,0xc18000",stable,0,5,5,6,7,3
"5,9,0x8a25","7,18,0xc18000",stable,0,5,5,6,7,4
"5,9,0x8a28","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x8a29","7,18,0xc18000",stable,0,5,5,6,7,2
"5,9,0x8a2c","7,42,0x0",extinct,0,5,5,6,7,7
"5,9,0x8a2d","8,4,0x81c1c361c1c00",spaceship,3,5,5,7,8,8
"5,9,0x9001","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x9002","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x9003","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9004","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x9005","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9006","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9007","6,42,0x0",extinct,0,5,5,7,6,3
"5,9,0x9008","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x9009","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x900a","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x900b","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9010","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x9011","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x9012","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x9013","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9018","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9019","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x901a","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x901b","7,17,0x1020400",oscilator,2,5,5,6,7,4
"5,9,0x9021","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9022","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9023","6,21,0x6180",stable,0,5,5,6,6,4
"5,9,0x9024","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9025","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9026","6,36,0x0",extinct,0,5,5,6,6,3
"5,9,0x9027","7,17,0x82c48700",spaceship,2,5,5,7,7,4
"5,9,0x9028","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9029","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x902a","6,14,0x30c000",stable,0,5,5,6,6,3
"5,9,0x902b","6,15,0x10a180",stable,0,5,5,6,6,2
"5,9,0x9030","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9031","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9032","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9033","7,25,0x18300",stable,0,5,5,6,7,4
"5,9,0x9038","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9039","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x903a","7,17,0x1848600",stable,0,5,5,6,7,5
"5,9,0x903b","7,17,0xc2428200",stable,0,5,5,7,7,5
"5,9,0x9041","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9044","6,14,0x30c000",stable,0,5,5,6,6,3
"5,9,0x9045","7,9,0xe224488e00",spaceship,3,5,5,7,7,8
"5,9,0x9048","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9049","6,14,0x30c000",stable,0,5,5,6,6,3
"5,9,0x9050","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9051","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9058","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x9059","7,17,0x1848600",stable,0,5,5,6,7,5
"5,9,0x9081","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9082","6,14,0x30c000",stable,0,5,5,6,6,3
"5,9,0x9083","6,36,0x0",extinct,0,5,5,6,6,3
"5,9,0x9084","6,14,0x312300",stable,0,5,5,6,6,5
"5,9,0x9085","7,9,0xe224488e00",spaceship,3,5,5,7,7,9
"5,9,0x9086","7,23,0x2081c00",spaceship,4,5,5,7,7,6
"5,9,0x9087","6,20,0x214300",stable,0,5,5,7,6,5
"5,9,0x9101","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0x9102","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9103","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9108","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9109","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x910a","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x910b","6,36,0x0",extinct,0,5,5,6,6,3
"5,9,0x9110","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9111","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9112","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9113","7,17,0x1020400",oscilator,2,5,5,6,7,4
"5,9,0x9121","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0x9122","6,14,0x30c000",stable,0,5,5,6,6,3
"5,9,0x9123","6,15,0x10a180",stable,0,5,5,6,6,2
"5,9,0x9201","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x9202","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0x9203","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9208","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9209","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x920a","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x920b","7,17,0x1020400",oscilator,2,5,5,6,7,4
"5,9,0x9210","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9211","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9212","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9213","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9218","7,22,0xc1800",stable,0,5,5,6,7,3
"5,9,0x9219","7,22,0xc1800",stable,0,5,5,6,7,3
"5,9,0x921a","7,22,0xc1800",stable,0,5,5,6,7,4
"5,9,0x921b","7,49,0x0",extinct,0,5,5,7,7,6
"5,9,0x9221","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9222","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9223","7,25,0x18300",stable,0,5,5,6,7,4
"5,9,0x9228","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0x9229","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0x922a","7,17,0x1848600",stable,0,5,5,6,7,5
"5,9,0x922b","7,17,0xc2428200",stable,0,5,5,7,7,5
"5,9,0xa001","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa002","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa003","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa004","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa005","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa006","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa007","6,15,0x428a100",stable,0,5,5,7,6,5
"5,9,0xa008","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa009","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa00a","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa00b","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa00c","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa00d","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa00e","6,42,0x0",extinct,0,5,5,7,6,3
"5,9,0xa00f","6,42,0x0",extinct,0,5,5,7,6,5
"5,9,0xa010","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa011","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa012","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa013","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa014","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa015","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa016","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa017","7,17,0xc2428200",stable,0,5,5,7,7,5
"5,9,0xa021","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa022","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa023","6,21,0x6180",stable,0,5,5,6,6,2
"5,9,0xa024","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa025","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa026","6,20,0xc300",stable,0,5,5,6,6,3
"5,9,0xa027","7,33,0x428300",spaceship,4,5,5,8,7,6
"5,9,0xa028","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa029","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa02a","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa02b","6,36,0x0",extinct,0,5,5,6,6,5
"5,9,0xa02c","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa02d","6,14,0x312300",stable,0,5,5,6,6,5
"5,9,0xa02e","6,28,0x8a180",spaceship,4,5,5,8,6,6
"5,9,0xa02f","7,16,0xe224488e00",spaceship,3,5,5,8,7,7
"5,9,0xa030","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa031","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa032","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa033","7,25,0x18300",stable,0,5,5,6,7,2
"5,9,0xa034","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa035","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0xa036","7,17,0x1848600",stable,0,5,5,6,7,5
"5,9,0xa037","8,37,0x4030600",spaceship,4,5,5,8,8,7
"5,9,0xa041","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa044","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa045","6,20,0xc300",stable,0,5,5,6,6,3
"5,9,0xa048","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa049","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa04c","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa04d","6,20,0xc300",stable,0,5,5,6,6,4
"5,9,0xa050","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa051","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa054","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa055","7,17,0x1848600",stable,0,5,5,6,7,5
"5,9,0xa081","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa082","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa083","6,20,0xc300",stable,0,5,5,6,6,3
"5,9,0xa088","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa089","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa08a","6,19,0x18600",stable,0,5,5,6,6,3
"5,9,0xa08b","6,36,0x0",extinct,0,5,5,6,6,5
"5,9,0xa090","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa091","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa092","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa093","7,17,0x1848600",stable,0,5,5,6,7,5
"5,9,0xa101","6,36,0x0",extinct,0,5,5,6,6,1
"5,9,0xa102","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa103","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa104","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa105","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa106","6,36,0x0",extinct,0,5,5,6,6,2
"5,9,0xa107","7,17,0x20e1a6678e00",spaceship,6,5,5,9,7,10
"5,9,0xa108","7,16,0x2040800",oscilator,2,5,5,6,7,4
"5,9,0xa109","7,16,0x2040800",oscilator,2,5,5,6,7,4
"5,9,0xa10a","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0xa10b","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0xa10c","7,16,0x1050a0800",spaceship,2,5,5,7,7,4
"5,9,0xa10d","7,16,0x1050a0800",spaceship,2,5,5,7,7,4
"5,9,0xa10e","7,16,0x105090c00",stable,0,5,5,7,7,4
"5,9,0xa10f","7,22,0x60c0000",stable,0,5,5,7,7,5
"5,9,0xa201","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa202","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa203","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa204","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa205","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa206","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa207","7,17,0xc2428200",stable,0,5,5,7,7,5
"5,9,0xa210","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa211","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa212","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa213","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa214","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa215","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa216","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0xa217","8,11,0x1c1222261800",spaceship,2,5,5,7,8,7
"5,9,0xa221","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa222","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xa223","7,25,0x18300",stable,0,5,5,6,7,2
"5,9,0xa224","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xa225","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0xa226","7,17,0x1848600",stable,0,5,5,6,7,5
"5,9,0xa227","8,37,0x4030600",spaceship,4,5,5,8,8,7
"5,9,0xc001","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc002","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc003","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc004","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc005","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc006","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc007","7,31,0x38000",oscilator,2,5,5,7,7,4
"5,9,0xc008","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc009","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc00a","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc00b","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc00c","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc00d","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc00e","7,17,0x82850400",stable,0,5,5,7,7,5
"5,9,0xc00f","7,49,0x0",extinct,0,5,5,7,7,8
"5,9,0xc010","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc011","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc012","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc013","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc014","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc015","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc016","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc017","7,49,0x0",extinct,0,5,5,7,7,4
"5,9,0xc018","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc019","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc01a","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc01b","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc01c","7,49,0x0",extinct,0,5,5,7,7,3
"5,9,0xc01d","7,49,0x0",extinct,0,5,5,7,7,3
"5,9,0xc01e","7,49,0x0",extinct,0,5,5,7,7,5
"5,9,0xc01f","7,25,0x21e4490e00",spaceship,3,5,5,9,7,6
"5,9,0xc021","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc022","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc023","7,25,0x18300",stable,0,5,5,6,7,2
"5,9,0xc024","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc025","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc026","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc027","8,28,0xc120c00",stable,0,5,5,7,8,5
"5,9,0xc028","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc029","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc02a","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc02b","7,25,0x18300",stable,0,5,5,6,7,2
"5,9,0xc02c","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc02d","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0xc02e","7,49,0x0",extinct,0,5,5,7,7,5
"5,9,0xc02f","8,19,0x1c2222221c00",spaceship,3,5,5,8,8,7
"5,9,0xc030","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc031","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc032","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc033","7,25,0x18300",stable,0,5,5,6,7,2
"5,9,0xc034","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc035","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0xc036","7,42,0x0",extinct,0,5,5,6,7,3
"5,9,0xc037","8,19,0x1c2222221c00",spaceship,3,5,5,8,8,8
"5,9,0xc038","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc039","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc03a","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc03b","7,18,0x41428200",spaceship,2,5,5,7,7,4
"5,9,0xc03c","7,49,0x0",extinct,0,5,5,7,7,3
"5,9,0xc03d","8,18,0x384444443800",spaceship,3,5,5,8,8,10
"5,9,0xc03e","7,49,0x0",extinct,0,5,5,7,7,4
"5,9,0xc03f","9,13,0x703c330d0701000",spaceship,6,5,5,8,9,13
"5,9,0xc041","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc044","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc045","7,42,0x0",extinct,0,5,5,6,7,2
"5,9,0xc048","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc049","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc04c","7,23,0x60c00",stable,0,5,5,6,7,3
"5,9,0xc04d","7,42,0x0",extinct,0,5,5,6,7,5
"5,9,0xc050","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc051","7,42,0x0",extinct,0,5,5,6,7,1
"5,9,0xc054","7,42,0x0",extinct,0,5,5,6,7,2
